ID,Acessibilidade_fisica,Infraestruturas_dificuldade_locomocao,Infraestrutura_auditivas_visuais,Outras_infra_auditivas_visuais,Título,Esfera,Status de Funcionamento,Tipo,Temática,Estado,Município,Site Oficial,Link no MuseusBR
80989,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico-geográfico de Botelhos e do Café,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Botelhos,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80989
80990,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial da Universidade Federal do Ceará,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",CE,Fortaleza,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80990
80991,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial do Empreendedorismo da ACIPI (Associação Comercial e Industrial de Piracicaba),PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,SP,Piracicaba,http://www.memorialacipi.wordpress.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80991
80993,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal Pedro Laragnoit,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Miracatu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80993
80996,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Colonização de Chapecó,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,SC,Chapecó,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80996
81000,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Anti-tabagismo Senador Francisco Dornelles,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RJ,Paraíba do Sul,http://www.paraibanet.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81000
81001,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Rural Maria Octacília Freire de Mesquita,- NÃO INFORMADA -,Aberto,Clássico/Tradicional,História,RJ,Bom Jardim (Rio de Janeiro),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81001
81002,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de História Natural da Bahia (Universidade Federal da Bahia),PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",BA,Salvador,http://www.mzufba.ufba.br/WEB/Welcome_A.html,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81002
81005,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Sala das Mestras,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,Apiaí,http://www.apiai.sp.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81005
81006,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Ciência e Tecnologia do Estado da Bahia,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",BA,Salvador,http://www.uneb.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81006
81008,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Estácio de Lima,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,História,BA,Salvador,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81008
81011,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Augusto Emilio Klimmek,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,SC,São Bento do Sul,http://www.condor.ind.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81011
81012,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Jardim Botânico do Recife,PÚBLICA – Municipal,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",PE,Recife,http://jardimbotanico.recife.pe.gov.br/pt-br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81012
81016,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Ecomuseu Doutor José Humberto,PRIVADA – Não informada,Aberto,Museu de Território/Ecomuseu,"Educação, esporte e lazer",RJ,Rio de Janeiro,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81016
81026,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro Pró-memória da Justiça Federal em Rondônia,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,RO,Porto Velho,http://www.jfro.jus.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81026
81027,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Cidade de Bom Despacho,PRIVADA – Associação,Fechado,Clássico/Tradicional,História,MG,Bom Despacho,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81027
81028,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Vale do Cahy,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,São Sebastião do Caí,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81028
81031,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Municipal de São Joaquim - Espaço Assis Chateaubriand,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,São Joaquim,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81031
81033,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Palácio da Aclamação,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,História,BA,Salvador,http://dimusbahia.wordpress.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81033
81037,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro de Memórias da E.T.E. Bento Quirino,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,SP,Campinas,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81037
81039,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Solar Luiz de Souza Leão,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Tupã,http://www.tupa.sp.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81039
81042,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Abolição,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,PE,Recife,http://www.museudaabolicao.museus.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81042
81043,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu do São Francisco (Pirapora),PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,MG,Pirapora,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81043
81048,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Timbaúba - Fundação Jader de Andrade,PRIVADA – Fundação,Aberto,Clássico/Tradicional,História,PE,Timbaúba,http://www.funjader.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81048
81051,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa do Brás - Escola Livre de Música de Itabira,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Itabira,http://www.fccda.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81051
81055,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Corália Venites Maluf,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Sacramento,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81055
81056,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Fundação Cultural Casa de Cultura Antônio Carlos de Carvalho,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Educação, esporte e lazer",MG,Santo Antônio do Amparo,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81056
81060,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Parque Estadual do Rio Preto,PÚBLICA – Estadual/Distrital,Aberto,Unidade de conservação da natureza,"Ciências exatas, da terra, biológicas e da saúde",MG,São Gonçalo do Rio Preto,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81060
81062,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Casa Beato Pedro Batista,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,BA,Santa Brígida,http://www.santabrigida.ba.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81062
81071,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa de Memória e Pesquisa do Legislativo de Timóteo,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Timóteo,http://www.camaradetimoteo.mg.gov.br/historia/index.htm,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81071
81073,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal Doutor Hélio Carvalho Garcia,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Santo Antônio do Amparo,http://www.santoantoniodoamparo.mg.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81073
81078,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Bárbara Heliodora,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,São Gonçalo do Sapucaí,http://www.saogoncalodosapcai.mg.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81078
81079,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro de Arqueologia Annette Laming Emperaire,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,MG,Lagoa Santa (Minas Gerais),http://www.lagoasanta.mg.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81079
81085,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial Antônio Conselheiro,PÚBLICA – Estadual/Distrital,Aberto,Unidade de conservação da natureza,Antropologia e arqueologia,BA,Canudos,http://www.uneb.br/canudos/memorial-antonio-conselheiro,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81085
81086,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Cidade de Tombos e Arquivo Histórico-geográfico e Cultural,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Tombos,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81086
81088,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu e Arquivo Histórico de Catas Altas da Noruega – Memorial Padre Luiz Gonzaga Pinheiro,PRIVADA – Não informada,Aberto,Clássico/Tradicional,Antropologia e arqueologia,MG,Catas Altas da Noruega,http://www.museucatasaltas.wix.com/museu,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81088
81089,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial da Justiça Eleitoral da Paraíba,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,PB,João Pessoa,http://apps.tre-pb.jus.br/memorial/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81089
81092,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu dos Tropeiros,PARTICULAR,Fechado,Clássico/Tradicional,"Artes, arquitetura e linguística",MG,Entre Rios de Minas,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81092
81097,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Parque Zoobotânico,PÚBLICA – Federal,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",AC,Rio Branco (Acre),http://www.ufac.br/pesquisa/pz/pz.htm,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81097
81098,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Carlota Pereira da Silva,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,MG,Carmo do Rio Claro,http://www.museucarlotapereira.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81098
81109,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Botânico Municipal Gerdt Hatschbach,PÚBLICA – Municipal,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",PR,Curitiba,http://www.curitiba.pr.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81109
81114,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Arte Naïf,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,São José do Rio Preto,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81114
81115,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu do Queijo Coalho,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,PE,Garanhuns,http://www.itep.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81115
81119,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial da Província Sul,PRIVADA – Organização Religiosa,Aberto,Museu de Território/Ecomuseu,"Artes, arquitetura e linguística",PR,Araucária,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81119
81127,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu do Café - Três Pontas,PRIVADA – Empresa,Aberto,Clássico/Tradicional,História,MG,Três Pontas,http://www.oportaldocafe.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81127
81132,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Raymundo Fernandes da Fonseca,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SE,Boquim,http://www.boquim.se.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81132
81135,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Instituto Museu da Família,PRIVADA – Não informada,Aberto,Virtual,História,PR,Maringá,http://www.museudafamilia.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81135
81138,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa da Sesmaria,PRIVADA – Não informada,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,Mococa,http://www.casadasesmaria.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81138
81140,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Parque Estadual do Pico do Itambé,PÚBLICA – Estadual/Distrital,Aberto,Unidade de conservação da natureza,"Ciências exatas, da terra, biológicas e da saúde",MG,Diamantina,http://www.lef.mg.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81140
81145,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal de Arte Sacra Dom Paulo Libório,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PI,Teresina,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81145
81147,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa da Cultura Nair Mendes Moreira - Museu Histórico de Contagem,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Contagem,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81147
81150,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial Presidente Tancredo Neves,PRIVADA – Não informada,Fechado,Clássico/Tradicional,História,MG,São Lourenço,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81150
81151,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa da Memória e Cemitério do Imigrante de Joinville,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,Joinville,http://www.joinvillecultural.sc.gov.br/home.php?page=9,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81151
81152,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Municipal de São José - Gilberto Gerlach,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,São José,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81152
81155,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Observatório Municipal de Campinas Jean Nicolini,PÚBLICA – Municipal,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",SP,Campinas,http://observatorio.campinas.sp.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81155
81157,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Municipal de Nova Petrópolis,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Nova Petrópolis,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81157
81160,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Joaquim Vicente de Souza,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Siqueira Campos,http://www.siqueiracampos.pr.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81160
81161,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu dos Capuchinhos - MUSCAP,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,RS,Caxias do Sul,http://www.muscap.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81161
81166,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro Cultural da Bíblia,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,RJ,Rio de Janeiro,http://www.sbb.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81166
81168,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Municipal de Cristais,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Cristais,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81168
81174,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Solar Ferreiro Torto,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RN,Macaíba,http://www.prefeiturademacaiba.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81174
81178,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Ecomuseu da Ilha da Pólvora - Universidade Federal do Rio Grande (FURG),PÚBLICA – Federal,Aberto,Museu de Território/Ecomuseu,"Ciências exatas, da terra, biológicas e da saúde",RS,Rio Grande,http://www.museu.furg.br/eco-museu-da_ilha-da-polvora.html,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81178
81182,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial Amazônico da Navegação,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,PA,Belém (Pará),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81182
81183,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial da Mata Atlântica - Universidade Federal da Bahia,PÚBLICA – Federal,Fechado,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",BA,Salvador,http://www.ufba.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81183
81184,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial Serpro - Regional Porto Alegre,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,RS,Porto Alegre,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81184
81185,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Mantiqueira (virtual),PRIVADA – Não informada,Aberto,Virtual,História,SP,São Bento do Sapucaí,https://soundcloud.com/museudamantiqueira,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81185
81189,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Jardim Botânico da Fundação Zoobotânica do Rio Grande do Sul,PÚBLICA – Estadual/Distrital,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",RS,Porto Alegre,http://www.fzb.rs.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81189
81199,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Vivo de História Local da Faculdade de Ciências Humanas de Curvelo,PRIVADA – Empresa,Aberto,Clássico/Tradicional,História,MG,Curvelo,http://www.facic.br/museuvivo,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81199
81201,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu das Artes Gráficas,PARTICULAR,Fechado,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,São Paulo,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81201
81202,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Acervo Municipal Governador Doutor Francelino Pereira dos Santos,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Miraí,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81202
81208,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Casa Costa e Silva,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Taquari,http://www.taquari-rs.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81208
81209,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Indumentária e da Moda (virtual),PRIVADA – Não informada,Aberto,Virtual,História,SP,São Paulo,http://www.mimo.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81209
81213,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu São Pedro de Alcântara,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,ES,Mimoso do Sul,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81213
81215,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro Cultural e Comunitário Ezequiel Ronchi,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,ES,Marechal Floriano,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81215
81218,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa de Cultura Jorge Amado,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,BA,Ilhéus,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81218
81222,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu do Motor - Universidade Federal do Rio Grande do Sul,PÚBLICA – Federal,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,RS,Porto Alegre,https://www.ufrgs.br/museudomotor/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81222
81226,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa Memorial Governador Régis Pacheco,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,BA,Vitória da Conquista,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81226
81227,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu do Santuário do Caraça,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,História,MG,Catas Altas,http://www.santuariodocaraca.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81227
81228,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Fundação Museu do Zebu Edilson Lamartine Mendes,PRIVADA – Fundação,Aberto,Clássico/Tradicional,História,MG,Uberaba,http://www.abcz.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81228
81234,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu dos Ex-combatentes da Força Expedicionária Brasileira da Região Nordeste do Rio Grande do Sul naII Guerra Mundial,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Caxias do Sul,http://www.caxias.rs.gov.br/cultura,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81234
81241,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Granbery,PRIVADA – Empresa,Aberto,Clássico/Tradicional,História,MG,Juiz de Fora,http://www.granbery.edu.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81241
81242,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial Montalvão,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,MG,Montalvânia,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81242
81245,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu do Eucalipto,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SP,Rio Claro (São Paulo),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81245
81252,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da História de Pitangui,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,MG,Pitangui,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81252
